name,affiliation
Sajal Das,"Missouri University of Science and Technology, USA"
Francesco De Pellegrini,"University of Avignon, France"
Yansha Deng,"King's College London, United Kingdom (Great Britain)"
Andrea Detti,"University of Rome ""Tor Vergata"", Italy"
Roberto Di Pietro,"Hamad Bin Khalifa University, Qatar"
Lei Ding,"Accenture Labs, Cyber Security Group, USA"
Yingfei Dong,"University of Hawaii, USA"
Wan Du,"University of California, Merced, USA"
Xiaojiang Du,"Temple University, USA"
Zhenhai Duan,"Florida State University, USA"
Andrzej Duda,"Grenoble Institute of Technology, France"
Tamer ElBatt,"Faculty of Engineering, Cairo University, Egypt"
Flavio Esposito,"Saint Louis University, USA"
Anja Feldmann,"TU Berlin, Germany"
Stenio Fernandes,"Element AI, Canada"
Antonio Fernández Anta,"IMDEA Networks Institute, Spain"
Markus Fidler,"Leibniz Universität Hannover, Germany"
Ilario Filippini,"Politecnico di Milano, Italy"
Marco Fiore,"National Research Council of Italy, Italy"
Luoyi Fu,"Shanghai Jiao Tong University, P.R. China"
Xiaoming Fu,"University of Goettingen, Germany"
Laura Galluccio,"University of Catania, Italy"
Jie Gao,"Stony Brook University, USA"
Wei Gao,"University of Pittsburgh, USA"
Javad Ghaderi,"Columbia University, USA"
Paolo Giaccone,"Politecnico di Torino, Italy"
Silvia Giordano,"University of Applied Sciences and Arts of Southern Switzerland (SUPSI), Switzerland"
Anastasios Giovanidis,"Sorbonne Université, France"
Domenico Giustiniano,"IMDEA Networks Institute, Spain"
Omprakash Gnawali,"University of Houston, USA"
Xiaowen Gong,"Auburn University, USA"
Yanmin Gong,"Oklahoma State University, USA"
Maria Gorlatova,"Duke University, USA"
Abhimanyu Gosain,"Northeastern University, USA"
Mahanth Gowda,"The Pennsylvania State University, USA"
Tao Gu,"RMIT University, Australia"
Yong Guan,"Iowa State University, USA"
Zhangyu Guan,"University at Buffalo, USA"
Linke Guo,"Clemson University, USA"
Tian Guo,"Worcester Polytechnic Institute, USA"
Xiaonan Guo,"Indiana University-Purdue University Indianapolis, USA"
Yuanxiong Guo,"Oklahoma State University, USA"
Ozgur Gurbuz,"Sabanci University, Turkey"
David Gutierrez-Estevez,"Samsung Electronics, United Kingdom (Great Britain)"
Sangtae Ha,"University of Colorado Boulder, USA"
Chong Han,"Shanghai Jiao Tong University, P.R. China"
Jinsong Han,"Zhejiang University, P.R. China"
Qi Han,"Colorado School of Mines, USA"
Zhu Han,"University of Houston, USA"
Sinan Hanay,"Erzurum Technical University, Turkey"
David Hay,"The Hebrew University of Jerusalem, Israel"
Shibo He,"Zhejiang University, P.R. China"
Ting He,"Penn State University, USA"
Wenbo He,"McMaster University, Canada"
Xiaofan He,"Wuhan University, P.R. China"
Yuan He,"Tsinghua University, P.R. China"
Hermann Hellwagner,"Klagenfurt University, Austria"
Ahmed Helmy,"University of Florida, USA"
I-Hong Hou,"Texas A&M University, USA"
Yantian Hou,"Boise State University, USA"
Yu Hua,"Huazhong University of Science and Technology, P.R. China"
He Huang,"Soochow University, P.R. China"
Longbo Huang,"Tsinghua University, P.R. China"
Xiaoxia Huang,"Sun Yat-Sen University, P.R. China"
Inseok Hwang,"IBM Research, USA"
Stratis Ioannidis,"Northeastern University, USA"
George Iosifidis,"Trinity College Dublin, Ireland"
Gentian Jakllari,"University of Toulouse, France"
Bo Ji,"Temple University, USA"
Mingyue Ji,"University of Utah, USA"
Yusheng Ji,"National Institute of Informatics, Japan"
Hongbo Jiang,"Hunan University, P.R. China"
Tao Jiang,"Huazhong University of Science and Technology, P.R. China"
Zhen Jiang,"West Chester University of Pennsylvania, USA"
Lei Jiao,"University of Oregon, USA"
Haiming Jin,"Shanghai Jiao Tong University, China"
Xin Jin,"Johns Hopkins University, USA"
Carlee Joe-Wong,"Carnegie Mellon University, USA"
Changhee Joo,"UNIST, Korea"
Josep Jornet,"University at Buffalo, USA"
Jason Jue,"University of Texas at Dallas, USA"
Ramanujan K Sheshadri,"NEC Labs America, USA"
Clement Kam,"Naval Research Laboratory, USA"
Ahmed Kamal,"Iowa State University, USA"
Holger Karl,"Paderborn University, Germany"
Hana Khamfroush,"University of Kentucky, USA"
Evgeny Khorov,"IITP RAS, Russia"
Abdallah Khreishah,"New Jersey Institute of Technology, USA"
Hwangnam Kim,"Korea University, Korea"
Kyu-Han Kim,"Hewlett-Packard Laboratories, USA"
Song Min Kim,"KAIST, Korea"
Yoora Kim,"University of Ulsan, Korea"
Kirill Kogan,"IMDEA Networks Institute, Spain"
Ravi Kokku,"IBM Research, USA"
Dimitrios Koutsonikolas,"University at Buffalo, SUNY, USA"
Iordanis Koutsopoulos,"Athens University of Economics and Business, Greece"
Ulas Kozat,"Huawei R&D, USA"
Wei-Shinn Jeff Ku,"Auburn University and National Science Foundation, USA"
Swarun Kumar,"Carnegie Mellon University, USA"
Loukas Lazos,"University of Arizona, USA"
Rosa Leão,"Federal University of Rio de Janeiro, Brazil"
Chul-Ho Lee,"Florida Institute of Technology, USA"
Joohyun Lee,"Hanyang University, Korea"
Sung-Ju Lee,"KAIST, Korea"
Wonjun Lee,"Korea University, Korea"
Marco Levorato,"University of California, Irvine, USA"
Bin Li,"University of Rhode Island, USA"
Dongsheng Li,"School of Computer, National University of Defense Technology, P.R. China"
Fan Li,"Beijing Institute of Technology, P.R. China"
Feng Li,"Indiana University-Purdue University Indianapolis, USA"
Jian Li,"University of Massachusetts Amherst, USA"
Keqiu Li,"Tianjin University, P.R. China"
Ming Li,"University of Arizona, USA"
Ming Li,"UT Arlington, USA"
Mo Li,"Nanyang Technological University, Singapore"
Pan Li,"Case Western Reserve University, USA"
Qinghua Li,"University of Arkansas, USA"
Ruidong Li,"National Institute of Information and Communications Technology (NICT), Japan"
Wei Li,"Texas Southern University, USA"
Wei Li,"Georgia State University, USA"
Wenjia Li,"New York Institute of Technology, USA"
Yingshu Li,"Georgia State University, USA"
Zhenhua Li,"Tsinghua University, P.R. China"
Zhenjiang Li,"City University of Hong Kong, Hong Kong"
Zhenyu Li,"Institute of Computing Technology, Chinese Academy of Sciences, P.R. China"
Phone Lin,"National Taiwan University, Taiwan"
Shan Lin,"Stony Brook University, USA"
Shih-Chun Lin,"North Carolina State University, USA"
Xiaodong Lin,"University of Guelph, Canada"
Benyuan Liu,"University of Massachusetts Lowell, USA"
Bin Liu,"Tsinghua University, P.R. China"
Hang Liu,"The Catholic University of America, USA"
Hongbo Liu,"Indiana University-Purdue University Indianapolis, USA"
Jia Liu,"Iowa State University, USA"
Lingjia Liu,"Virginia Tech, USA"
Qin Liu,"Hunan University, P.R. China"
Xingya Liu,"Lamar University, USA"
Xiulong Liu,"The Hong Kong Polytechnic University, Hong Kong"
Xue Liu,"McGill University, Canada"
Yao Liu,"University of South Florida, USA"
Yunhuai Liu,"Peking University, P.R. China"
Zhenming Liu,"College of William and Mary, USA"
Jaime Llorca,"Nokia Bell Labs, USA"
Renato Lo Cigno,"University of Trento, Italy"
Francesco Lo Presti,"Universita' di Roma Tor Vergata, Italy"
Wei Lou,"The Hong Kong Polytechnic University, Hong Kong"
Zhuo Lu,"University of South Florida, USA"
Zongqing Lu,"Peking University, P.R. China"
John Chi Shing Lui,"Chinese University of Hong Kong, Hong Kong"
Jun Luo,"Nanyang Technological University, Singapore"
Tony Luo,"Institute for Infocomm Research, Singapore"
Yuan Luo,"Imperial College London, United Kingdom (Great Britain)"
Huadong Ma,"Beijing University of Posts and Telecommunications, P.R. China"
Yunfei Ma,"Alibaba US Inc., USA"
Leonardo Maccari,"University of Trento, Italy"
Maurizio Magarini,"Politecnico di Milano, Italy"
Vincenzo Mancuso,"IMDEA Networks Institute, Spain"
Guoqiang Mao,"The University of Technology, Sydney, Australia"
Mahesh Marina,"The University of Edinburgh, United Kingdom (Great Britain)"
Athina Markopoulou,"University of California, Irvine, USA"
Fabio Martignon,"University of Bergamo, Italy"
Gaia Maselli,"University of Rome ""La Sapienza"", Italy"
Janise McNair,"University of Florida, USA"
Alessandro Mei,"Sapienza University of Rome, Italy"
Enzo Mingozzi,"University of Pisa, Italy"
Nathalie Mitton,"Inria Lille - Nord Europe, France"
Aziz Mohaisen,"University of Central Florida, USA"
Marie-Jose Montpetit,"MJMontpetit.com, USA"
Ralf Müller,"Friedrich-Alexander Universität Erlangen-Nürnberg, Germany"
Fabricio Murai,"Universidade Federal de Minas Gerais, USA"
Tamer Nadeem,"Virginia Commonwealth University, USA"
Vinayak Naik,"BITS Pilani, India"
Aradhana Narula-Tam,"MIT Lincoln Laboratory, USA"
Enrico Natalizio,"University of Lorraine/Loria, France"
Giovanni Neglia,"Inria, France"
Sergey Nikolenko,"Steklov Mathematical Institute at St Petersburg, Russia"
Di Niu,"University of Alberta, Canada"
Michele Nogueira,"Federal University of Parana (UFPR), Brazil"
Timothy O'Shea,"Virginia Tech, USA"
Jörg Ott,"Technische Universität München, Germany"
Jianping Pan,"University of Victoria, Canada"
Miao Pan,"University of Houston, USA"
Ai-Chun Pang,"National Taiwan University, Taiwan"
George Parisis,"University of Sussex, United Kingdom (Great Britain)"
Jung-Min (Jerry) Park,"Virginia Tech, USA"
Georgios Paschos,"Huawei Technologies, France"
Andrea Passarella,"IIT-CNR, Italy"
Parth Pathak,"George Mason University, USA"
Przemyslaw Pawelczak,"Delft University of Technology, The Netherlands"
Ioannis Pefkianakis,"Hewlett Packard Labs, USA"
Manuel Pereira Ricardo,"Universidade do Porto, Portugal"
Diego Perino,"Telefonica Research, Spain"
Dimitrios Pezaros,"University of Glasgow, United Kingdom (Great Britain)"
Massimiliano Pierobon,"University of Nebraska-Lincoln, USA"
Sofie Pollin,"KU Leuven, Belgium"
George Polyzos,"Athens University of Economics and Business, Greece"
Petar Popovski,"Aalborg University, Denmark"
Venkatesha Prasad,"Delft University of Technology, The Netherlands"
Konstantinos Psounis,"University of Southern California, USA"
Daniele Puccinelli,"University of Applied Sciences and Arts of Southern Switzerland (SUPSI), Switzerland"
Scott Pudlewski,"Air Force Research Laboratory, USA"
Chen Qian,"University of California at Santa Cruz, USA"
Feng Qian,"University of Minnesota, Twin Cities, USA"
Yi Qian,"University of Nebraska–Lincoln, USA"
Daji Qiao,"Iowa State University, USA"
Byrav Ramamurthy,"University of Nebraska-Lincoln, USA"
Danda Rawat,"Howard University, USA"
Alessandro Redondi,"Politecnico di Milano, Italy"
Ju Ren,"Central South University, P.R. China"
Francesco Restuccia,"Northeastern University, USA"
Amr Rizk,"Technische Universität Darmstadt, Germany"
Gianluca Rizzo,"HES SO Valais, Switzerland"
Antonio Rocha,"Fluminense Federal University, Brazil"
Joel Rodrigues,"National Institute of Telecommunications (Inatel), Brazil"
Roberto Rojas-Cessa,"New Jersey Institute of Technology, USA"
Dario Rossi,"Telecom ParisTech, France"
Michele Rossi,"University of Padova, Italy"
Natalya Rozhnova,"Nokia Bell Labs France, France"
Eric Rozner,"University of Colorado Boulder, USA"
Abusayeed Saifullah,"Wayne State University, USA"
Kavé Salamatian,"LISTIC PolyTech, Université de Savoie Chambery Annecy, France"
Sergio Salinas Monroy,"Wichita State University, USA"
Paolo Santi,"IIT-CNR, Italy"
Gabriel Scalosub,"Ben-Gurion University of the Negev, Israel"
Gregor Schiele,"University of Duisburg-Essen, Germany"
Stefan Schmid,"University of Vienna, Austria"
Jens Schmitt,"University of Kaiserslautern, Germany"
Henning Schulzrinne,"Columbia University, USA"
Anand Seetharam,"SUNY Binghamton, USA"
Pablo Serrano,"Universidad Carlos III de Madrid, Spain"
Mo Sha,"State University of New York at Binghamton, USA"
Srinivas Shakkottai,"Texas A&M University, USA"
Longfei Shangguan,"Princeton University, USA"
Haiying Shen,"University of Virginia, USA"
Yi Shi,"Virginia Tech, USA"
Tao Shu,"Auburn University, USA"
Craig Shue,"Worcester Polytechnic Institute, USA"
Sabrina Sicari,"University of Insubria, Italy"
Biplab Sikdar,"National University of Singapore, Singapore"
Simone Silvestri,"University of Kentucky, USA"
Christoph Sommer,"Paderborn University, Germany"
Min Song,"Stevens Institute of Technology, USA"
Wen-Zhan Song,"University of Georgia, USA"
Thrasyvoulos Spyropoulos,"EURECOM, France"
Ioannis Stavrakakis,"National and Kapodistrian University of Athens, Greece"
Martha Steenstrup,"Stow Research LLC, Canada"
Julinda Stefa,"Sapienza University of Rome, Italy"
Aaron Striegel,"University of Notre Dame, USA"
Lu Su,"State University of New York at Buffalo, USA"
Kun Sun,"George Mason University, USA"
Yin Sun,"Auburn University, USA"
Zhi Sun,"State University of New York at Buffalo, USA"
Patrick Tague,"Carnegie Mellon University, USA"
Chiu Tan,"Temple University, USA"
Haisheng Tan,"University of Science and Technology of China, P.R. China"
Rui Tan,"Nanyang Technological University, Singapore"
Qiang Tang,"New Jersey Institute of Technology, USA"
Shaojie Tang,"University of Texas at Dallas, USA"
Xueyan Tang,"Nanyang Technological University, Singapore"
My Thai,"University of Florida, USA"
Xiaohua Tian,"Shanghai Jiao Tong University, China"
Christian Timmerer,"Alpen-Adria-Universität Klagenfurt, Austria"
Ilenia Tinnirello,"University of Palermo, Italy"
Hsin-Mu Tsai,"National Taiwan University, Taiwan"
Ming-Jer Tsai,"National Tsing Hua University, Taiwan"
Damla Turgut,"University of Central Florida, USA"
Kurt Tutschku,"Blekinge Institute of Technology, Sweden"
Mostafa Uddin,"Bell Labs (Nokia), USA"
Selcuk Uluagac,"Florida International University, USA"
Anna Maria Vegni,"Roma Tre University, Italy"
Arun Venkataramani,"UMass Amherst, USA"
Christina Vlachou,"Hewlett Packard Labs, USA"
Isabel Wagner,"De Montfort University, United Kingdom (Great Britain)"
Oliver Waldhorst,"Karlsruhe University of Applied Sciences, Germany"
Bing Wang,"University of Connecticut, USA"
Boyang Wang,"University of Cincinnati, USA"
Cong Wang,"City University of Hong Kong, Hong Kong"
Cong Wang,"Old Dominion University, USA"
Dan Wang,"The Hong Kong Polytechnic University, Hong Kong"
Feng Wang,"University of Mississippi, USA"
Guiling Wang,"New Jersey Institute of Technology, USA"
Haining Wang,"University of Delaware, USA"
Jia Wang,"AT&T Labs - Research, USA"
Jianping Wang,"City University of Hong Kong, Hong Kong"
Jiliang Wang,"Tsinghua University, P.R. China"
Lan Wang,"University of Memphis, USA"
Li Wang,"Beijing University of Posts and Telecommunications, P.R. China"
Pu Wang,"University of North Carolina at Charlotte, USA"
Shengling Wang,"Beijing Normal University, P.R. China"
Wei Wang,"San Diego State University, USA"
Wei Wang,"Hong Kong University of Science and Technology, Hong Kong"
Wei Wang,"Huazhong University of Science and Technology, P.R. China"
Weichao Wang,"University of North Carolina at Charlotte, US, USA"
Xin Wang,"Stony Brook University, USA"
Xudong Wang,"Shanghai Jiao Tong University, P.R. China"
Yan Wang,"SUNY at Binghamton, USA"
Ying Wang,"Qualcomm, USA"
Yu Wang,"University of North Carolina at Charlotte, USA"
Mingkui Wei,"Sam Houston State University, USA"
Xuetao Wei,"University of Cincinnati, USA"
Yonggang Wen,"Nanyang Technological University, Singapore"
Cedric Westphal,"Huawei Innovation Center, USA"
Vincent Wong,"University of British Columbia, Canada"
Chuan Wu,"The University of Hong Kong, Hong Kong"
Di Wu,"Sun Yat-sen University, P.R. China"
Fan Wu,"Shanghai Jiao Tong University, P.R. China"
Jun Wu,"Tongji University China, P.R. China"
Kui Wu,"University of Victoria, Canada"
Li Xiao,"Michigan State University, USA"
Liang Xiao,"Xiamen University, P.R. China"
Mingjun Xiao,"University of Science and Technology of China, P.R. China"
Qingjun Xiao,"SouthEast University of China, P.R. China"
Lei Xie,"Nanjing University, P.R. China"
ChunSheng Xin,"Old Dominion University, USA"
Guoliang Xing,"The Chinese University of Hong Kong, Hong Kong"
Jie Xiong,"University of Massachusetts Amherst, USA"
Fengyuan Xu,"Nanjing University, P.R. China"
Hong Xu,"City University of Hong Kong, Hong Kong"
Hongli Xu,"University of Science and Technology of China, P.R. China"
Jie Xu,"University of Miami, USA"
Ke Xu,"Tsinghua University, P.R. China"
Kuai Xu,"Arizona State University, USA"
Lisong Xu,"University of Nebraska-Lincoln, USA"
Wenyao Xu,"SUNY Buffalo, USA"
Dong Xuan,"The Ohio State University, USA"
Guoliang Xue,"Arizona State University, USA"
Qiben Yan,"University of Nebraska-Lincoln, USA"
Panlong Yang,"University of Science and Technology of China, P.R. China"
Qing Yang,"University of North Texas, USA"
Tong Yang,"Peking University, P.R. China"
Y. Richard Yang,"Yale University, USA"
Yaling Yang,"Virginia Tech, USA"
Zheng Yang,"Tsinghua University, P.R. China"
Evsen Yanmaz,"Lakeside Labs, Austria"
David Yau,"Advanced Digital Sciences Center, Singapore"
Fan Ye,"Stony Brook University, USA"
Feng Ye,"University of Dayton, USA"
Yung Yi,"KAIST, Korea"
Hamed Yousefi,"Huawei R&D, USA"
Moustafa Youssef,"Alexandria University, Egypt"
Dongxiao Yu,"Shandong University, P.R. China"
Jiadi Yu,"Shanghai Jiao Tong University, P.R. China"
Ruozhou Yu,"Arizona State University, USA"
Shucheng Yu,"Stevens Institute of Technology, USA"
Wei Yu,"Towson University, USA"
Xu Yuan,"University of Louisiana at Lafayette, USA"
Murat Yuksel,"University of Central Florida, USA"
Huacheng Zeng,"University of Louisville, USA"
Kai Zeng,"George Mason University, USA"
Chi Zhang,"University of Science and Technology of China, P.R. China"
Honggang Zhang,"University of Massachusetts Boston, USA"
Hongwei Zhang,"Iowa State University, USA"
Jin Zhang,"South University of Science and Technology of China, P.R. China"
Lan Zhang,"University of Science and Technology of China, P.R. China"
Nicholas Gong Zhang,"Huawei Research, P.R. China"
Ning Zhang,"Washington University in St. Louis, USA"
Rui Zhang,"University of Delaware, USA"
Weiyi Zhang,"AT&T Research, USA"
Wensheng Zhang,"Iowa State University, USA"
Yanyong Zhang,"Rutgers University, USA"
Yifan Zhang,"SUNY Binghamton, USA"
Zhenghao Zhang,"Florida State University, USA"
Jin Zhao,"Fudan University, P.R. China"
Mariya Zheleva,"UAlbany SUNY, USA"
Rong Zheng,"McMaster University, Canada"
Yuanqing Zheng,"The Hong Kong Polytechnic University, Hong Kong"
Zizhan Zheng,"Tulane University, USA"
Gang Zhou,"College of William and Mary, USA"
You Zhou,"Google, USA"
Haojin Zhu,"Shanghai Jiao Tong University, P.R. China"
Hongzi Zhu,"Shanghai Jiao Tong University, P.R. China"
Ting Zhu,"University of Maryland, Baltimore County, USA"
Yanmin Zhu,"Shanghai Jiao Tong University, P.R. China"
Marco Zuniga,"Delft University of Technology, The Netherlands"
Yuanyuan Yang,"Stony Brook University, USA"
Xiaojiang Du,"Stevens Institute of Technology, USA"
Tarek Abdelzaher,"University of Illinois Urbana-Champaign, USA"
Minghua Chen,"City University of Hong Kong, China"
Fan Ye,"Stony Brook University, USA"
Xuening Xu,"Stevens Institute of Technology, USA"
Yaodong Huang,"Shenzhen University, China"
Qingyu Liu,"Virginia Polytechnic Institute and State University, USA"
Qian Zhou,"University of Illinois Urbana-Champaign, USA"
Qiulin Lin,"City University of Hong Kong, China"
Yifei Zhu,"Shanghai Jiao Tong University, China"
Zongxing Xie,"Stony Brook University, USA"
Danda B. Rawat,"Howard University, Washington DC, USA"
Shengzhong Liu,"University of Illinois at Urbana-Champaign, USA"
Jie Yang,"Florida State University, USA"
Huajie Shao,"College of William and Mary, USA"
Kui Wu,"University of Victoria, Canada"
Kai Bu,"Zhejiang University, China"
Jia (Kevin) Liu,"The Ohio State University, USA"
Sharan Naribole,Apple Inc. USA
Xiaowen Chu,"The Hong Kong University of Science and Technology (Guangzhou), China"
Dan Pei,"Tsinghua University, China"
Fangxin Wang,"The Chinese University of Hong Kong, China"
Kaigui Bian,"Peking University, China"
Edith C. H. Ngai,"The University of Hong Kong, China"
Dan Wang,"The Hong Kong Polytechnic University, China"
Hongbo Liu,"University of Electronic Science and Technology of China, China"
Hui Cai,"Nanjing University of Posts and Telecommunications, China"
Kartik Gopalan,"Binghamton University (SUNY), USA"
Francesco Restuccia,"Northeastern University, USA"
David Bermbach,"TU Berlin & ECDF, Germany"
Jie Wu,"Temple University, USA"
Chuan Wu,"The University of Hong Kong, China"
Ruiting Zhou,"Southeast University, China"
Lan Wang,"University of Memphis, USA"
Beichuan Zhang,"The University of Arizona, USA"
Fangming Liu,"Peng Cheng Laboratory, China"
Qingyu Liu,"Virginia Tech, USA"
Baochun Li,"University of Toronto, Canada"
Di Niu,"University of Alberta, Canada"
Qun Li,"William & Mary, USA"
Qiulin Lin,"City University of Hong Kong, China"
Guohong Cao,"The Pennsylvania State University, USA"
Klara Nahrstedt,"University of Illinois Urbana-Champaign, USA"
Hongwei Zhang,"Iowa State University, USA"
Jinsong Han,"Zhejiang University, China"
Abusayeed Saifullah,"Wayne State University, USA"
Jiahui Hou,"University of Science and Technology of China, China"
Yaodong Huang,"Shenzhen University, China"
Wei Wang,"HKUST, China"
Nakjung Choi,"Nokia Bell Labs, USA"
Constandinos X. Mavromoustakis,"University of Nicosia, Cyprus"
Houbing Song,"University of Maryland, Baltimore County, USA"
Jian Li,"SUNY-Binghamton University, USA"
Eduardo Cerqueira,"Federal University of Para, Brazil"
Hongxin Hu,"University at Buffalo, USA"
Lei Jiao,"University of Oregon, USA"
Lu Liu,"University of Leicester, UK"
Miao Pan,"University of Houston, USA"
Kandaraj Piamrat,"Nantes University/LS2N/INRIA, France"
Go Hasegawa,"Tohoku University, Japan"
Michiaki Hayashi,"KDDI Corporation, Japan"
Li Lu,"Zhejiang University, China"
Linghe Kong,"Shanghai Jiao Tong University, China"
Domenico Ciuonzo,"University of Naples Federico II, Italy"
Hideyuki Shimonishi,"Osaka University, Japan"
Yanmin Zhu,"Shanghai Jiao Tong University, China"
Tilman Wolf,"University of Massachusetts Amherst, USA"
Robert Birke,"University of Torino, Italy"
Zehua Guo,"Beijing Institute of Technology, China"
Sangheon Pack,"Korea University, South Korea"
Patrick P. C. Lee,"The Chinese University of Hong Kong, China"
Zhangyu Guan,"University at Buffalo, USA"
Ruidong Li,"Kanazawa University, Japan"
Zhi Zhou,"Sun Yat-sen University, China"
Yuchao Zhang,"Beijing University of Posts and Telecommunications, China"
Rongxing Lu,"University of New Brunswick, Canada"
Torsten Braun,"University of Bern, Switzerland"
Qiao Xiang,"Xiamen University, China"
Chaocan Xiang,"Chongqing University, China"
Jia Liu,"Nanjing University, China"
Jia Liu,"The Ohio State University, USA"
Shaolei Ren,"UC Riverside, USA"
Pietro Manzoni,"Universitat Politecnica de Valencia, Spain"
Zhi Liu,"The University of Electro-Communications, Japan"
Yi Wang,"Southern University of Science and Technology, China"
Shigeng Zhang,"Central South University, China"
Xiaolong Zheng,"Beijing University of Posts and Telecommunications, China"
Deze Zeng,"China University of Geosciences, Wuhan, China"
Lin Gu,"Huazhong University of Science and Technology, China"
Chunxiao Jiang,"Tsinghua University, China"
Zhenjiang Li,"City University of Hong Kong, China"
Kaiping Xue,"University of Science and Technology of China, China"
Simone Silvestri,"University of Kentucky, USA"
Yuan Wu,"University of Macau, China"
Keisuke UEHARA,"Keio University, Japan"
Hiroshi Shigeno,"Keio University, Japan"
Panlong Yang,"University of Science and Technology of China, China"
Cigdem Sengul,"Brunel University London, UK"
Wei Bao,"University of Sydney, Australia"
David Yau,"Singapore University of Technology and Design, Singapore"
Ruipeng Gao,"Beijing Jiaotong University, China"
Daniela Renga,"Politecnico di Torino, Italy"
Cong WANG,"City University of Hong Kong, China"
Abderrahim Benslimane,"Avignon University, France"
Haiyang Wang,"University of Minnesota at Duluth, USA"
Haipeng Dai,"Nanjing University, China"
Kasthuri Jayarajah,"University of Maryland, Baltimore County, USA"
Jiaqi Zheng,"Nanjing University, China"
Yacine Ghamri-Doudane,"La Rochelle University, France"
Xiapu Luo,"The Hong Kong Polytechnic University, China"
Yuben Qu,"Nanjing University of Aeronautics and Astronautics, China"
Giuseppe Di Modica,"University of Bologna, Italy"
Serge FDIDA,"Sorbonne Universite, France"
JongWon Kim,"GIST, Korea"
Eirini Eleni Tsiropoulou,"University of New Mexico, USA"
Kaliappa Ravindran,"City University of New York, USA"
Cristian Borcea,"New Jersey Institute of Technology, USA"
Xinggong Zhang,"Peking University, China"
Shizhen Zhao,"Shanghai Jiao Tong University, China"
Meng Shen,"Beijing Institute of Technology, China"
Jun Zhao,"Nanyang Technological University, Singapore"
Mo Sha,"Florida International University, USA"
Spyridon Mastorakis,"University of Notre Dame, USA"
Aaron Striegel,"University of Notre Dame, USA"
Amit Sheoran,"AT&T Research, USA"
Chuang Hu,"Wuhan University, China"
Constandinos Mavromoustakis,"University Of Nicosia, Cyprus"
Danda Rawat,"Howard University, USA"
David K.Y. Yau,"Singapore University of Technology and Design, Singapore"
Edith Ngai,"The University of Hong Kong, China"
Faraz Ahmed,"Hewlett Packard Labs, USA"
Haining Wang,"Virginia Tech, USA"
Lianjie Cao,"Hewlett Packard Enterprise, USA"
Murat Yuksel,"University of Central Florida, USA"
Nakjung Choi,"Nokia Bell Labs, USA"
Wei Gao,"University of Pittsburgh, USA"
Yong Cui,"Tsinghua University, China"
Dan Wang (Chair),"The Hong Kong Polytechnic University, Hong Kong"
Yan Zhang,"University of Oslo, Norway"
Ahmed Elmokashfi,"Amazon, USA"
Yong Cui,"Tsinghua University, China"
Ruidong Li,"Kanazawa University, Japan"
Wenjing Lou,"Virginia Tech, USA"
Xue Liu,"McGill University, Canada"
Tommaso Melodia,"Northeastern University, USA"
Ke Xu,"Tsinghua University, China"
Jiangchuan Liu,"Simon Fraser University, Canada"
Olav Lysne,"Simula Metropolitan Center for Digital Engineering (SimulaMet), Norway"
Frank Eliassen,"University of Oslo, Norway"
Yan Zhang,"University of Oslo, Norway"
Ahmed Elmokashfi,"Simula Metropolitan Center for Digital Engineering (SimulaMet), Norway"
Yong Cui,"Tsinghua University, China"
Foivos Ioannis Michelinakis,"Simula Metropolitan Center for Digital Engineering (SimulaMet), Norway"
Min Zhang,"University of Oslo, Norway"
Kun Wang,"UCLA, U.S.A."
Gerhard Hancke,"City University of Hong Kong, China"
Thomas Dreibholz,"Simula Metropolitan Center for Digital Engineering (SimulaMet), Norway"
Cristina Alcaraz,"University of Málaga, Spain"
Celimuge Wu,"The University of Electro-Communications, Japan"
Jiao Zhang,"Beijing University of Post and Telecommunications, China"
Yueyue Dai,"Nanyang Technological University, Singapore"
Azza Ahmed,Simula Metropolitan Centre for Digital Engineering
Robert Birke,ABB Corporate Research
Torsten Braun,University of Bern
Jun Cai,Concordia University
Eduardo Cerqueira,Federal University of Para & UCLA
Yang Chen,"Fudan University, China"
Octav Chipara,University of Iowa
Nakjung Choi,Nokia
Domenico Ciuonzo,University of Naples Federico II
Noel Crespi,"Institut Mines-Télécom, Télécom SudParis"
Haipeng Dai,Nanjing University
Luca Davoli,University of Parma
Fang Dong,Southeast University
Yingfei Dong,"University of Hawaii, USA"
Thomas Dreibholz,Simula Metropolitan Centre for Digital Engineering
Song Fang,University of Oklahoma
Serge Fdida,Sorbonne University
Mah-Rukh Fida,Simula Metropolitan Centre for Digital Engineering
Valerio Frascolla,Intel Deutschland GmbH
Luoyi Fu,Shanghai Jiao Tong University
Yaru Fu,Hong Kong Metropolitan University
Marisol García-Valls,Universitat Politecnica de Valencia
Yacine Ghamri-Doudane,University of la Rochelle
Xiaowen Gong,Auburn University
Carsten Griwodz,Universitetet i Oslo
Zhangyu Guan,"University at Buffalo, USA"
Deke Guo,National University of Defense Technology
Yingya Guo,Fuzhou University
Go Hasegawa,Tohoku University
Michiaki Hayashi,KDDI Corporation
Yuan He,Tsinghua University
Pan Hui,Hong Kong University of Science and Technology
Lei Jiao,University of Oregon
Mingyue Ji,"University of Utah, USA"
Gunnar Karlsson,KTH Royal Institute of Technology
JongWon Kim,GIST (Gwangju Institute of Science & Technology)
Taekyoung Kwon,Seoul National University
Baochun Li,University of Toronto
Ruidong Li,Kanazawa University
Tao Li,"Indiana University-Purdue University Indianapolis, USA"
